Date,Revenue,NetIncome,TotalAssets,TotalLiabilities,OperatingCashFlow,CapitalExpenditures
2023-12-27,,,,,,
2023-12-28,,,,,,
2023-12-29,,,,,,
2023-12-30,,,,,,
2023-12-31,,,,,,
2024-01-01,8793000000.0,2148000000.0,65315000000.0,,,
2024-01-02,8793000000.0,2148000000.0,65315000000.0,,,
2024-01-03,8793000000.0,2148000000.0,65315000000.0,,,
2024-01-04,8793000000.0,2148000000.0,65315000000.0,,,
2024-01-05,8793000000.0,2148000000.0,65315000000.0,,,
2024-01-06,8793000000.0,2148000000.0,65315000000.0,,,
2024-01-07,8793000000.0,2148000000.0,65315000000.0,,,
2024-01-08,8793000000.0,2148000000.0,65315000000.0,,,
2024-01-09,8793000000.0,2148000000.0,65315000000.0,,,
2024-01-10,8793000000.0,2148000000.0,65315000000.0,,,
2024-01-11,8793000000.0,2148000000.0,65315000000.0,,,
2024-01-12,8793000000.0,2148000000.0,65315000000.0,,,
2024-01-13,8793000000.0,2148000000.0,65315000000.0,,,
2024-01-14,8793000000.0,2148000000.0,65315000000.0,,,
2024-01-15,8793000000.0,2148000000.0,65315000000.0,,,
2024-01-16,8793000000.0,2148000000.0,65315000000.0,,,
2024-01-17,8793000000.0,2148000000.0,65315000000.0,,,
2024-01-18,8793000000.0,2148000000.0,65315000000.0,,,
2024-01-19,8793000000.0,2148000000.0,65315000000.0,,,
2024-01-20,8793000000.0,2148000000.0,65315000000.0,,,
2024-01-21,8793000000.0,2148000000.0,65315000000.0,,,
2024-01-22,8793000000.0,2148000000.0,65315000000.0,,,
2024-01-23,8793000000.0,2148000000.0,65315000000.0,,,
2024-01-24,8793000000.0,2148000000.0,65315000000.0,,,
2024-01-25,8793000000.0,2148000000.0,65315000000.0,,,
2024-01-26,8793000000.0,2148000000.0,65315000000.0,,,
2024-01-27,8793000000.0,2148000000.0,65315000000.0,,,
2024-01-28,8793000000.0,2148000000.0,65315000000.0,,,
2024-01-29,8793000000.0,2148000000.0,65315000000.0,,,
2024-01-30,8793000000.0,2148000000.0,65315000000.0,,,
2024-01-31,8793000000.0,2148000000.0,65315000000.0,,,
2024-02-01,8793000000.0,2148000000.0,65315000000.0,,,
2024-02-02,8793000000.0,2148000000.0,65315000000.0,,,
2024-02-03,8793000000.0,2148000000.0,65315000000.0,,,
2024-02-04,8793000000.0,2148000000.0,65315000000.0,,,
2024-02-05,8793000000.0,2148000000.0,65315000000.0,,,
2024-02-06,8793000000.0,2148000000.0,65315000000.0,,,
2024-02-07,8793000000.0,2148000000.0,65315000000.0,,,
2024-02-08,8793000000.0,2148000000.0,65315000000.0,,,
2024-02-09,8793000000.0,2148000000.0,65315000000.0,,,
2024-02-10,8793000000.0,2148000000.0,65315000000.0,,,
2024-02-11,8793000000.0,2148000000.0,65315000000.0,,,
2024-02-12,8793000000.0,2148000000.0,65315000000.0,,,
2024-02-13,8793000000.0,2148000000.0,65315000000.0,,,
2024-02-14,8793000000.0,2148000000.0,65315000000.0,,,
2024-02-15,8793000000.0,2148000000.0,65315000000.0,,,
2024-02-16,8793000000.0,2148000000.0,65315000000.0,,,
2024-02-17,8793000000.0,2148000000.0,65315000000.0,,,
2024-02-18,8793000000.0,2148000000.0,65315000000.0,,,
2024-02-19,8793000000.0,2148000000.0,65315000000.0,,,
2024-02-20,8793000000.0,2148000000.0,65315000000.0,,,
2024-02-21,8793000000.0,2148000000.0,65315000000.0,,,
2024-02-22,8793000000.0,2148000000.0,65315000000.0,,,
2024-02-23,8793000000.0,2148000000.0,65315000000.0,,,
2024-02-24,8793000000.0,2148000000.0,65315000000.0,,,
2024-02-25,8793000000.0,2148000000.0,65315000000.0,,,
2024-02-26,8793000000.0,2148000000.0,65315000000.0,,,
2024-02-27,8793000000.0,2148000000.0,65315000000.0,,,
2024-02-28,8793000000.0,2148000000.0,65315000000.0,,,
2024-02-29,8793000000.0,2148000000.0,65315000000.0,,,
2024-03-01,8793000000.0,2148000000.0,65315000000.0,,,
2024-03-02,8793000000.0,2148000000.0,65315000000.0,,,
2024-03-03,8793000000.0,2148000000.0,65315000000.0,,,
2024-03-04,8793000000.0,2148000000.0,65315000000.0,,,
2024-03-05,8793000000.0,2148000000.0,65315000000.0,,,
2024-03-06,8793000000.0,2148000000.0,65315000000.0,,,
2024-03-07,8793000000.0,2148000000.0,65315000000.0,,,
2024-03-08,8793000000.0,2148000000.0,65315000000.0,,,
2024-03-09,8793000000.0,2148000000.0,65315000000.0,,,
2024-03-10,8793000000.0,2148000000.0,65315000000.0,,,
2024-03-11,8793000000.0,2148000000.0,65315000000.0,,,
2024-03-12,8793000000.0,2148000000.0,65315000000.0,,,
2024-03-13,8793000000.0,2148000000.0,65315000000.0,,,
2024-03-14,8793000000.0,2148000000.0,65315000000.0,,,
2024-03-15,8793000000.0,2148000000.0,65315000000.0,,,
2024-03-16,8793000000.0,2148000000.0,65315000000.0,,,
2024-03-17,8793000000.0,2148000000.0,65315000000.0,,,
2024-03-18,8793000000.0,2148000000.0,65315000000.0,,,
2024-03-19,8793000000.0,2148000000.0,65315000000.0,,,
2024-03-20,8793000000.0,2148000000.0,65315000000.0,,,
2024-03-21,8793000000.0,2148000000.0,65315000000.0,,,
2024-03-22,8793000000.0,2148000000.0,65315000000.0,,,
2024-03-23,8793000000.0,2148000000.0,65315000000.0,,,
2024-03-24,8793000000.0,2148000000.0,65315000000.0,,,
2024-03-25,8793000000.0,2148000000.0,65315000000.0,,,
2024-03-26,8793000000.0,2148000000.0,65315000000.0,,,
2024-03-27,8793000000.0,2148000000.0,65315000000.0,,,
2024-03-28,8793000000.0,2148000000.0,65315000000.0,,,
2024-03-29,8793000000.0,2148000000.0,65315000000.0,,,
2024-03-30,8793000000.0,2148000000.0,65315000000.0,,,
2024-03-31,8793000000.0,2148000000.0,65315000000.0,,,
2024-04-01,9468000000.0,2406000000.0,65782000000.0,,,
2024-04-02,9468000000.0,2406000000.0,65782000000.0,,,
2024-04-03,9468000000.0,2406000000.0,65782000000.0,,,
2024-04-04,9468000000.0,2406000000.0,65782000000.0,,,
2024-04-05,9468000000.0,2406000000.0,65782000000.0,,,
2024-04-06,9468000000.0,2406000000.0,65782000000.0,,,
2024-04-07,9468000000.0,2406000000.0,65782000000.0,,,
2024-04-08,9468000000.0,2406000000.0,65782000000.0,,,
2024-04-09,9468000000.0,2406000000.0,65782000000.0,,,
2024-04-10,9468000000.0,2406000000.0,65782000000.0,,,
2024-04-11,9468000000.0,2406000000.0,65782000000.0,,,
2024-04-12,9468000000.0,2406000000.0,65782000000.0,,,
2024-04-13,9468000000.0,2406000000.0,65782000000.0,,,
2024-04-14,9468000000.0,2406000000.0,65782000000.0,,,
2024-04-15,9468000000.0,2406000000.0,65782000000.0,,,
2024-04-16,9468000000.0,2406000000.0,65782000000.0,,,
2024-04-17,9468000000.0,2406000000.0,65782000000.0,,,
2024-04-18,9468000000.0,2406000000.0,65782000000.0,,,
2024-04-19,9468000000.0,2406000000.0,65782000000.0,,,
2024-04-20,9468000000.0,2406000000.0,65782000000.0,,,
2024-04-21,9468000000.0,2406000000.0,65782000000.0,,,
2024-04-22,9468000000.0,2406000000.0,65782000000.0,,,
2024-04-23,9468000000.0,2406000000.0,65782000000.0,,,
2024-04-24,9468000000.0,2406000000.0,65782000000.0,,,
2024-04-25,9468000000.0,2406000000.0,65782000000.0,,,
2024-04-26,9468000000.0,2406000000.0,65782000000.0,,,
2024-04-27,9468000000.0,2406000000.0,65782000000.0,,,
2024-04-28,9468000000.0,2406000000.0,65782000000.0,,,
2024-04-29,9468000000.0,2406000000.0,65782000000.0,,,
2024-04-30,9468000000.0,2406000000.0,65782000000.0,,,
2024-05-01,9468000000.0,2406000000.0,65782000000.0,,,
2024-05-02,9468000000.0,2406000000.0,65782000000.0,,,
2024-05-03,9468000000.0,2406000000.0,65782000000.0,,,
2024-05-04,9468000000.0,2406000000.0,65782000000.0,,,
2024-05-05,9468000000.0,2406000000.0,65782000000.0,,,
2024-05-06,9468000000.0,2406000000.0,65782000000.0,,,
2024-05-07,9468000000.0,2406000000.0,65782000000.0,,,
2024-05-08,9468000000.0,2406000000.0,65782000000.0,,,
2024-05-09,9468000000.0,2406000000.0,65782000000.0,,,
2024-05-10,9468000000.0,2406000000.0,65782000000.0,,,
2024-05-11,9468000000.0,2406000000.0,65782000000.0,,,
2024-05-12,9468000000.0,2406000000.0,65782000000.0,,,
2024-05-13,9468000000.0,2406000000.0,65782000000.0,,,
2024-05-14,9468000000.0,2406000000.0,65782000000.0,,,
2024-05-15,9468000000.0,2406000000.0,65782000000.0,,,
2024-05-16,9468000000.0,2406000000.0,65782000000.0,,,
2024-05-17,9468000000.0,2406000000.0,65782000000.0,,,
2024-05-18,9468000000.0,2406000000.0,65782000000.0,,,
2024-05-19,9468000000.0,2406000000.0,65782000000.0,,,
2024-05-20,9468000000.0,2406000000.0,65782000000.0,,,
2024-05-21,9468000000.0,2406000000.0,65782000000.0,,,
2024-05-22,9468000000.0,2406000000.0,65782000000.0,,,
2024-05-23,9468000000.0,2406000000.0,65782000000.0,,,
2024-05-24,9468000000.0,2406000000.0,65782000000.0,,,
2024-05-25,9468000000.0,2406000000.0,65782000000.0,,,
2024-05-26,9468000000.0,2406000000.0,65782000000.0,,,
2024-05-27,9468000000.0,2406000000.0,65782000000.0,,,
2024-05-28,9468000000.0,2406000000.0,65782000000.0,,,
2024-05-29,9468000000.0,2406000000.0,65782000000.0,,,
2024-05-30,9468000000.0,2406000000.0,65782000000.0,,,
2024-05-31,9468000000.0,2406000000.0,65782000000.0,,,
2024-06-01,9468000000.0,2406000000.0,65782000000.0,,,
2024-06-02,9468000000.0,2406000000.0,65782000000.0,,,
2024-06-03,9468000000.0,2406000000.0,65782000000.0,,,
2024-06-04,9468000000.0,2406000000.0,65782000000.0,,,
2024-06-05,9468000000.0,2406000000.0,65782000000.0,,,
2024-06-06,9468000000.0,2406000000.0,65782000000.0,,,
2024-06-07,9468000000.0,2406000000.0,65782000000.0,,,
2024-06-08,9468000000.0,2406000000.0,65782000000.0,,,
2024-06-09,9468000000.0,2406000000.0,65782000000.0,,,
2024-06-10,9468000000.0,2406000000.0,65782000000.0,,,
2024-06-11,9468000000.0,2406000000.0,65782000000.0,,,
2024-06-12,9468000000.0,2406000000.0,65782000000.0,,,
2024-06-13,9468000000.0,2406000000.0,65782000000.0,,,
2024-06-14,9468000000.0,2406000000.0,65782000000.0,,,
2024-06-15,9468000000.0,2406000000.0,65782000000.0,,,
2024-06-16,9468000000.0,2406000000.0,65782000000.0,,,
2024-06-17,9468000000.0,2406000000.0,65782000000.0,,,
2024-06-18,9468000000.0,2406000000.0,65782000000.0,,,
2024-06-19,9468000000.0,2406000000.0,65782000000.0,,,
2024-06-20,9468000000.0,2406000000.0,65782000000.0,,,
2024-06-21,9468000000.0,2406000000.0,65782000000.0,,,
2024-06-22,9468000000.0,2406000000.0,65782000000.0,,,
2024-06-23,9468000000.0,2406000000.0,65782000000.0,,,
2024-06-24,9468000000.0,2406000000.0,65782000000.0,,,
2024-06-25,9468000000.0,2406000000.0,65782000000.0,,,
2024-06-26,9468000000.0,2406000000.0,65782000000.0,,,
2024-06-27,9468000000.0,2406000000.0,65782000000.0,,,
2024-06-28,9468000000.0,2406000000.0,65782000000.0,,,
2024-06-29,9468000000.0,2406000000.0,65782000000.0,,,
2024-06-30,9468000000.0,2406000000.0,65782000000.0,,,
2024-07-01,9911000000.0,3082000000.0,66892000000.0,,,
2024-07-02,9911000000.0,3082000000.0,66892000000.0,,,
2024-07-03,9911000000.0,3082000000.0,66892000000.0,,,
2024-07-04,9911000000.0,3082000000.0,66892000000.0,,,
2024-07-05,9911000000.0,3082000000.0,66892000000.0,,,
2024-07-06,9911000000.0,3082000000.0,66892000000.0,,,
2024-07-07,9911000000.0,3082000000.0,66892000000.0,,,
2024-07-08,9911000000.0,3082000000.0,66892000000.0,,,
2024-07-09,9911000000.0,3082000000.0,66892000000.0,,,
2024-07-10,9911000000.0,3082000000.0,66892000000.0,,,
2024-07-11,9911000000.0,3082000000.0,66892000000.0,,,
2024-07-12,9911000000.0,3082000000.0,66892000000.0,,,
2024-07-13,9911000000.0,3082000000.0,66892000000.0,,,
2024-07-14,9911000000.0,3082000000.0,66892000000.0,,,
2024-07-15,9911000000.0,3082000000.0,66892000000.0,,,
2024-07-16,9911000000.0,3082000000.0,66892000000.0,,,
2024-07-17,9911000000.0,3082000000.0,66892000000.0,,,
2024-07-18,9911000000.0,3082000000.0,66892000000.0,,,
2024-07-19,9911000000.0,3082000000.0,66892000000.0,,,
2024-07-20,9911000000.0,3082000000.0,66892000000.0,,,
2024-07-21,9911000000.0,3082000000.0,66892000000.0,,,
2024-07-22,9911000000.0,3082000000.0,66892000000.0,,,
2024-07-23,9911000000.0,3082000000.0,66892000000.0,,,
2024-07-24,9911000000.0,3082000000.0,66892000000.0,,,
2024-07-25,9911000000.0,3082000000.0,66892000000.0,,,
2024-07-26,9911000000.0,3082000000.0,66892000000.0,,,
2024-07-27,9911000000.0,3082000000.0,66892000000.0,,,
2024-07-28,9911000000.0,3082000000.0,66892000000.0,,,
2024-07-29,9911000000.0,3082000000.0,66892000000.0,,,
2024-07-30,9911000000.0,3082000000.0,66892000000.0,,,
2024-07-31,9911000000.0,3082000000.0,66892000000.0,,,
2024-08-01,9911000000.0,3082000000.0,66892000000.0,,,
2024-08-02,9911000000.0,3082000000.0,66892000000.0,,,
2024-08-03,9911000000.0,3082000000.0,66892000000.0,,,
2024-08-04,9911000000.0,3082000000.0,66892000000.0,,,
2024-08-05,9911000000.0,3082000000.0,66892000000.0,,,
2024-08-06,9911000000.0,3082000000.0,66892000000.0,,,
2024-08-07,9911000000.0,3082000000.0,66892000000.0,,,
2024-08-08,9911000000.0,3082000000.0,66892000000.0,,,
2024-08-09,9911000000.0,3082000000.0,66892000000.0,,,
2024-08-10,9911000000.0,3082000000.0,66892000000.0,,,
2024-08-11,9911000000.0,3082000000.0,66892000000.0,,,
2024-08-12,9911000000.0,3082000000.0,66892000000.0,,,
2024-08-13,9911000000.0,3082000000.0,66892000000.0,,,
2024-08-14,9911000000.0,3082000000.0,66892000000.0,,,
2024-08-15,9911000000.0,3082000000.0,66892000000.0,,,
2024-08-16,9911000000.0,3082000000.0,66892000000.0,,,
2024-08-17,9911000000.0,3082000000.0,66892000000.0,,,
2024-08-18,9911000000.0,3082000000.0,66892000000.0,,,
2024-08-19,9911000000.0,3082000000.0,66892000000.0,,,
2024-08-20,9911000000.0,3082000000.0,66892000000.0,,,
2024-08-21,9911000000.0,3082000000.0,66892000000.0,,,
2024-08-22,9911000000.0,3082000000.0,66892000000.0,,,
2024-08-23,9911000000.0,3082000000.0,66892000000.0,,,
2024-08-24,9911000000.0,3082000000.0,66892000000.0,,,
2024-08-25,9911000000.0,3082000000.0,66892000000.0,,,
2024-08-26,9911000000.0,3082000000.0,66892000000.0,,,
2024-08-27,9911000000.0,3082000000.0,66892000000.0,,,
2024-08-28,9911000000.0,3082000000.0,66892000000.0,,,
2024-08-29,9911000000.0,3082000000.0,66892000000.0,,,
2024-08-30,9911000000.0,3082000000.0,66892000000.0,,,
2024-08-31,9911000000.0,3082000000.0,66892000000.0,,,
2024-09-01,9911000000.0,3082000000.0,66892000000.0,,,
2024-09-02,9911000000.0,3082000000.0,66892000000.0,,,
2024-09-03,9911000000.0,3082000000.0,66892000000.0,,,
2024-09-04,9911000000.0,3082000000.0,66892000000.0,,,
2024-09-05,9911000000.0,3082000000.0,66892000000.0,,,
2024-09-06,9911000000.0,3082000000.0,66892000000.0,,,
2024-09-07,9911000000.0,3082000000.0,66892000000.0,,,
2024-09-08,9911000000.0,3082000000.0,66892000000.0,,,
2024-09-09,9911000000.0,3082000000.0,66892000000.0,,,
2024-09-10,9911000000.0,3082000000.0,66892000000.0,,,
2024-09-11,9911000000.0,3082000000.0,66892000000.0,,,
2024-09-12,9911000000.0,3082000000.0,66892000000.0,,,
2024-09-13,9911000000.0,3082000000.0,66892000000.0,,,
2024-09-14,9911000000.0,3082000000.0,66892000000.0,,,
2024-09-15,9911000000.0,3082000000.0,66892000000.0,,,
2024-09-16,9911000000.0,3082000000.0,66892000000.0,,,
2024-09-17,9911000000.0,3082000000.0,66892000000.0,,,
2024-09-18,9911000000.0,3082000000.0,66892000000.0,,,
2024-09-19,9911000000.0,3082000000.0,66892000000.0,,,
2024-09-20,9911000000.0,3082000000.0,66892000000.0,,,
2024-09-21,9911000000.0,3082000000.0,66892000000.0,,,
2024-09-22,9911000000.0,3082000000.0,66892000000.0,,,
2024-09-23,9911000000.0,3082000000.0,66892000000.0,,,
2024-09-24,9911000000.0,3082000000.0,66892000000.0,,,
2024-09-25,9911000000.0,3082000000.0,66892000000.0,,,
2024-09-26,9911000000.0,3082000000.0,66892000000.0,,,
2024-09-27,9911000000.0,3082000000.0,66892000000.0,,,
2024-09-28,9911000000.0,3082000000.0,66892000000.0,,,
2024-09-29,9911000000.0,3082000000.0,66892000000.0,,,
2024-09-30,9911000000.0,3082000000.0,66892000000.0,,,
2024-10-01,9706000000.0,-579000000.0,61784000000.0,,,
2024-10-02,9706000000.0,-579000000.0,61784000000.0,,,
2024-10-03,9706000000.0,-579000000.0,61784000000.0,,,
2024-10-04,9706000000.0,-579000000.0,61784000000.0,,,
2024-10-05,9706000000.0,-579000000.0,61784000000.0,,,
2024-10-06,9706000000.0,-579000000.0,61784000000.0,,,
2024-10-07,9706000000.0,-579000000.0,61784000000.0,,,
2024-10-08,9706000000.0,-579000000.0,61784000000.0,,,
2024-10-09,9706000000.0,-579000000.0,61784000000.0,,,
2024-10-10,9706000000.0,-579000000.0,61784000000.0,,,
2024-10-11,9706000000.0,-579000000.0,61784000000.0,,,
2024-10-12,9706000000.0,-579000000.0,61784000000.0,,,
2024-10-13,9706000000.0,-579000000.0,61784000000.0,,,
2024-10-14,9706000000.0,-579000000.0,61784000000.0,,,
2024-10-15,9706000000.0,-579000000.0,61784000000.0,,,
2024-10-16,9706000000.0,-579000000.0,61784000000.0,,,
2024-10-17,9706000000.0,-579000000.0,61784000000.0,,,
2024-10-18,9706000000.0,-579000000.0,61784000000.0,,,
2024-10-19,9706000000.0,-579000000.0,61784000000.0,,,
2024-10-20,9706000000.0,-579000000.0,61784000000.0,,,
2024-10-21,9706000000.0,-579000000.0,61784000000.0,,,
2024-10-22,9706000000.0,-579000000.0,61784000000.0,,,
2024-10-23,9706000000.0,-579000000.0,61784000000.0,,,
2024-10-24,9706000000.0,-579000000.0,61784000000.0,,,
2024-10-25,9706000000.0,-579000000.0,61784000000.0,,,
2024-10-26,9706000000.0,-579000000.0,61784000000.0,,,
2024-10-27,9706000000.0,-579000000.0,61784000000.0,,,
2024-10-28,9706000000.0,-579000000.0,61784000000.0,,,
2024-10-29,9706000000.0,-579000000.0,61784000000.0,,,
2024-10-30,9706000000.0,-579000000.0,61784000000.0,,,
2024-10-31,9706000000.0,-579000000.0,61784000000.0,,,
2024-11-01,9706000000.0,-579000000.0,61784000000.0,,,
2024-11-02,9706000000.0,-579000000.0,61784000000.0,,,
2024-11-03,9706000000.0,-579000000.0,61784000000.0,,,
2024-11-04,9706000000.0,-579000000.0,61784000000.0,,,
2024-11-05,9706000000.0,-579000000.0,61784000000.0,,,
2024-11-06,9706000000.0,-579000000.0,61784000000.0,,,
2024-11-07,9706000000.0,-579000000.0,61784000000.0,,,
2024-11-08,9706000000.0,-579000000.0,61784000000.0,,,
2024-11-09,9706000000.0,-579000000.0,61784000000.0,,,
2024-11-10,9706000000.0,-579000000.0,61784000000.0,,,
2024-11-11,9706000000.0,-579000000.0,61784000000.0,,,
2024-11-12,9706000000.0,-579000000.0,61784000000.0,,,
2024-11-13,9706000000.0,-579000000.0,61784000000.0,,,
2024-11-14,9706000000.0,-579000000.0,61784000000.0,,,
2024-11-15,9706000000.0,-579000000.0,61784000000.0,,,
2024-11-16,9706000000.0,-579000000.0,61784000000.0,,,
2024-11-17,9706000000.0,-579000000.0,61784000000.0,,,
2024-11-18,9706000000.0,-579000000.0,61784000000.0,,,
2024-11-19,9706000000.0,-579000000.0,61784000000.0,,,
2024-11-20,9706000000.0,-579000000.0,61784000000.0,,,
2024-11-21,9706000000.0,-579000000.0,61784000000.0,,,
2024-11-22,9706000000.0,-579000000.0,61784000000.0,,,
2024-11-23,9706000000.0,-579000000.0,61784000000.0,,,
2024-11-24,9706000000.0,-579000000.0,61784000000.0,,,
2024-11-25,9706000000.0,-579000000.0,61784000000.0,,,
2024-11-26,9706000000.0,-579000000.0,61784000000.0,,,
2024-11-27,9706000000.0,-579000000.0,61784000000.0,,,
2024-11-28,9706000000.0,-579000000.0,61784000000.0,,,
2024-11-29,9706000000.0,-579000000.0,61784000000.0,,,
2024-11-30,9706000000.0,-579000000.0,61784000000.0,,,
2024-12-01,9706000000.0,-579000000.0,61784000000.0,,,
2024-12-02,9706000000.0,-579000000.0,61784000000.0,,,
2024-12-03,9706000000.0,-579000000.0,61784000000.0,,,
2024-12-04,9706000000.0,-579000000.0,61784000000.0,,,
2024-12-05,9706000000.0,-579000000.0,61784000000.0,,,
2024-12-06,9706000000.0,-579000000.0,61784000000.0,,,
2024-12-07,9706000000.0,-579000000.0,61784000000.0,,,
2024-12-08,9706000000.0,-579000000.0,61784000000.0,,,
2024-12-09,9706000000.0,-579000000.0,61784000000.0,,,
2024-12-10,9706000000.0,-579000000.0,61784000000.0,,,
2024-12-11,9706000000.0,-579000000.0,61784000000.0,,,
2024-12-12,9706000000.0,-579000000.0,61784000000.0,,,
2024-12-13,9706000000.0,-579000000.0,61784000000.0,,,
2024-12-14,9706000000.0,-579000000.0,61784000000.0,,,
2024-12-15,9706000000.0,-579000000.0,61784000000.0,,,
2024-12-16,9706000000.0,-579000000.0,61784000000.0,,,
2024-12-17,9706000000.0,-579000000.0,61784000000.0,,,
2024-12-18,9706000000.0,-579000000.0,61784000000.0,,,
2024-12-19,9706000000.0,-579000000.0,61784000000.0,,,
2024-12-20,9706000000.0,-579000000.0,61784000000.0,,,
2024-12-21,9706000000.0,-579000000.0,61784000000.0,,,
2024-12-22,9706000000.0,-579000000.0,61784000000.0,,,
2024-12-23,9706000000.0,-579000000.0,61784000000.0,,,
2024-12-24,9706000000.0,-579000000.0,61784000000.0,,,
2024-12-25,9706000000.0,-579000000.0,61784000000.0,,,
2024-12-26,9706000000.0,-579000000.0,61784000000.0,,,
2024-12-27,9706000000.0,-579000000.0,61784000000.0,,,
2024-12-28,9706000000.0,-579000000.0,61784000000.0,,,
2024-12-29,9706000000.0,-579000000.0,61784000000.0,,,
2024-12-30,9706000000.0,-579000000.0,61784000000.0,,,
2024-12-31,9706000000.0,-579000000.0,61784000000.0,,,
2025-01-01,9301000000.0,2690000000.0,65079000000.0,,,
2025-01-02,9301000000.0,2690000000.0,65079000000.0,,,
2025-01-03,9301000000.0,2690000000.0,65079000000.0,,,
2025-01-04,9301000000.0,2690000000.0,65079000000.0,,,
2025-01-05,9301000000.0,2690000000.0,65079000000.0,,,
