Date,stock_close,RSI,rate_close,nasdaq_close,gold_close,Revenue,NetIncome,TotalAssets,TotalLiabilities,OperatingCashFlow,CapitalExpenditures,target
2010-07-20,1.3533329963684082,39.206236953882936,0.1500000059604644,2222.489990234375,1191.5,,,,,,,1.3480000495910645
2010-07-21,1.3480000495910645,39.159154250564605,0.1500000059604644,2187.330078125,1191.5999755859375,,,,,,,1.399999976158142
2010-07-22,1.399999976158142,46.915168114319506,0.1449999958276748,2245.889892578125,1195.5,,,,,,,1.4193329811096191
2010-07-23,1.4193329811096191,57.98317318857011,0.1449999958276748,2269.469970703125,1187.699951171875,,,,,,,1.3966670036315918
2010-07-26,1.3966670036315918,73.40429634505095,0.1449999958276748,2296.429931640625,1183.0,,,,,,,1.3700000047683716
2010-07-27,1.3700000047683716,72.77088914128967,0.1500000059604644,2288.25,1158.0,,,,,,,1.3813329935073853
2010-07-28,1.3813329935073853,68.23266496666434,0.1449999958276748,2264.56005859375,1160.4000244140625,,,,,,,1.3566670417785645
2010-07-29,1.3566670417785645,65.94602818232272,0.1449999958276748,2251.68994140625,1168.4000244140625,,,,,,,1.329332947731018
2010-07-30,1.329332947731018,65.5209052183194,0.1400000005960464,2254.699951171875,1181.699951171875,,,,,,,1.3946670293807983
2010-08-02,1.3946670293807983,65.10873915140061,0.1400000005960464,2295.360107421875,1183.4000244140625,,,,,,,1.463333010673523
2010-08-03,1.463333010673523,62.36806953669315,0.1500000059604644,2283.52001953125,1185.199951171875,,,,,,,1.4173330068588257
2010-08-04,1.4173330068588257,57.469990150603536,0.1449999958276748,2303.570068359375,1193.699951171875,,,,,,,1.363332986831665
2010-08-05,1.363332986831665,48.970714986883415,0.1400000005960464,2293.06005859375,1197.199951171875,,,,,,,1.305999994277954
2010-08-06,1.305999994277954,36.848019855274,0.1400000005960464,2288.469970703125,1203.4000244140625,,,,,,,1.3066669702529907
2010-08-09,1.3066669702529907,45.15240712236283,0.1400000005960464,2305.68994140625,1200.699951171875,,,,,,,1.2686669826507568
2010-08-10,1.2686669826507568,42.282760354530055,0.1449999958276748,2277.169921875,1196.199951171875,,,,,,,1.1933330297470093
2010-08-11,1.1933330297470093,30.769193224767037,0.1449999958276748,2208.6298828125,1197.5,,,,,,,1.1733330488204956
2010-08-12,1.1733330488204956,27.137552234387627,0.1500000059604644,2190.27001953125,1214.800048828125,,,,,,,1.2213330268859863
2010-08-13,1.2213330268859863,34.43783080539394,0.1449999958276748,2173.47998046875,1214.9000244140625,,,,,,,1.2519999742507937
2010-08-16,1.2519999742507937,39.60047840556136,0.1500000059604644,2181.8701171875,1224.5,,,,,,,1.2766669988632202
2010-08-17,1.2766669988632202,40.98744897347484,0.1550000011920929,2209.43994140625,1226.5999755859375,,,,,,,1.2513329982757568
2010-08-18,1.2513329982757568,40.940347783291635,0.1500000059604644,2215.699951171875,1229.699951171875,,,,,,,1.25266695022583
2010-08-19,1.25266695022583,43.09733079030889,0.1449999958276748,2178.949951171875,1233.800048828125,,,,,,,1.273332953453064
2010-08-20,1.273332953453064,38.12005811673396,0.1449999958276748,2179.760009765625,1227.199951171875,,,,,,,1.3420000076293943
2010-08-23,1.3420000076293943,38.12018812265086,0.1500000059604644,2159.6298828125,1226.9000244140625,,,,,,,1.2799999713897705
2010-08-24,1.2799999713897705,36.96210903574655,0.1550000011920929,2123.760009765625,1231.800048828125,,,,,,,1.3266669511795044
2010-08-25,1.3266669511795044,46.469911086983714,0.1500000059604644,2141.5400390625,1239.5,,,,,,,1.3166669607162476
2010-08-26,1.3166669607162476,51.129968402153125,0.1449999958276748,2118.68994140625,1235.4000244140625,,,,,,,1.3133330345153809
2010-08-27,1.3133330345153809,50.70217907946092,0.1400000005960464,2153.6298828125,1236.0,,,,,,,1.324666976928711
2010-08-30,1.324666976928711,56.249946782014874,0.1299999952316284,2119.969970703125,1237.0999755859375,,,,,,,1.2986669540405271
2010-08-31,1.2986669540405271,63.21067133931466,0.135000005364418,2114.030029296875,1248.300048828125,,,,,,,1.363332986831665
2010-09-01,1.363332986831665,71.42844082408817,0.1299999952316284,2176.840087890625,1246.300048828125,,,,,,,1.4040000438690186
2010-09-02,1.4040000438690186,70.94790972309183,0.125,2200.010009765625,1251.5,,,,,,,1.4033329486846924
2010-09-03,1.4033329486846924,68.63692270922462,0.125,2233.75,1249.199951171875,,,,,,,1.369333028793335
2010-09-07,1.369333028793335,61.155549611075024,0.1199999973177909,2208.889892578125,1257.300048828125,,,,,,,1.3933329582214355
2010-09-08,1.3933329582214355,67.14967318379452,0.1299999952316284,2228.8701171875,1255.5999755859375,,,,,,,1.380666971206665
2010-09-09,1.380666971206665,65.04700164800053,0.135000005364418,2236.199951171875,1248.9000244140625,,,,,,,1.3446669578552246
2010-09-10,1.3446669578552246,58.09384917076301,0.135000005364418,2242.47998046875,1244.5,,,,,,,1.3813329935073853
2010-09-13,1.3813329935073853,54.8123519790721,0.135000005364418,2285.7099609375,1245.0999755859375,,,,,,,1.4079999923706057
2010-09-14,1.4079999923706057,67.1428325103648,0.1449999958276748,2289.77001953125,1269.699951171875,,,,,,,1.4653329849243164
2010-09-15,1.4653329849243164,68.05547578949,0.1500000059604644,2301.320068359375,1266.699951171875,,,,,,,1.3960000276565552
2010-09-16,1.3960000276565552,58.94734690958136,0.1500000059604644,2303.25,1271.9000244140625,,,,,,,1.348667025566101
2010-09-17,1.348667025566101,53.62524849946318,0.1449999958276748,2315.610107421875,1275.5999755859375,,,,,,,1.4040000438690186
2010-09-20,1.4040000438690186,57.46550244911072,0.1500000059604644,2355.830078125,1279.0,,,,,,,1.3846670389175415
2010-09-21,1.3846670389175415,58.195728847648645,0.1550000011920929,2349.35009765625,1272.4000244140625,,,,,,,1.324666976928711
2010-09-22,1.324666976928711,46.28210065886301,0.1550000011920929,2334.550048828125,1290.199951171875,,,,,,,1.3040000200271606
2010-09-23,1.3040000200271606,39.999957084481814,0.1500000059604644,2327.080078125,1294.300048828125,,,,,,,1.340000033378601
2010-09-24,1.340000033378601,44.08469450401844,0.1400000005960464,2381.219970703125,1296.0,,,,,,,1.3686670064926147
2010-09-27,1.3686670064926147,49.937167463835024,0.1299999952316284,2369.77001953125,1296.699951171875,,,,,,,1.4266669750213623
2010-09-28,1.4266669750213623,52.95515389678383,0.1500000059604644,2379.590087890625,1306.5999755859375,,,,,,,1.4653329849243164
2010-09-29,1.4653329849243164,57.17511014773516,0.1550000011920929,2376.56005859375,1308.5,,,,,,,1.3606669902801514
2010-09-30,1.3606669902801514,51.21458229944795,0.1550000011920929,2368.6201171875,1307.800048828125,,,,,,,1.373332977294922
2010-10-01,1.373332977294922,49.369743913679095,0.1500000059604644,2370.75,1316.0999755859375,,,,,,,1.3993330001831057
2010-10-04,1.3993330001831057,49.31647999229836,0.1449999958276748,2344.52001953125,1315.4000244140625,,,,,,,1.4079999923706057
2010-10-05,1.4079999923706057,45.1025149731819,0.1150000020861625,2399.830078125,1338.9000244140625,,,,,,,1.3639999628067017
2010-10-06,1.3639999628067017,47.14284132932449,0.1150000020861625,2380.659912109375,1346.4000244140625,,,,,,,1.3619999885559082
2010-10-07,1.3619999885559082,51.29530498413022,0.1150000020861625,2383.669921875,1333.9000244140625,,,,,,,1.3619999885559082
2010-10-08,1.3619999885559082,45.42813735026561,0.1150000020861625,2401.909912109375,1344.199951171875,,,,,,,1.3493330478668213
2010-10-12,1.3493330478668213,53.14084737941419,0.1150000020861625,2417.919921875,1345.699951171875,,,,,,,1.369333028793335
2010-10-13,1.369333028793335,58.333315593805345,0.1299999952316284,2441.22998046875,1369.5,,,,,,,1.3833329677581787
2010-10-14,1.3833329677581787,55.85582073442823,0.135000005364418,2435.3798828125,1376.699951171875,,,,,,,1.369333028793335
2010-10-15,1.369333028793335,50.093718369840495,0.135000005364418,2468.77001953125,1371.0999755859375,,,,,,,1.348667025566101
2010-10-18,1.348667025566101,37.735772667071295,0.135000005364418,2480.659912109375,1371.199951171875,,,,,,,1.3366669416427612
